tax:product_type,sku,post_title,post_status,visibility,tax_status,tax_class,stock_status,backorders,weight,length,width,height,regular_price,tax:product_cat,tax:product_shipping_class,parent_sku,upsell_skus,crosssell_skus,menu_order,Attribute 1 Name,Attribute 1 Value(s),Attribute 1 Data,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value(s),Attribute 2 Data,Attribute 2 Global,Attribute 3 Name,Attribute 3 Value(s),Attribute 3 Data,Attribute 3 Global,Attribute 4 Name,Attribute 4 Value(s),Attribute 4 Data,Attribute 4 Global,Attribute 5 Name,Attribute 5 Value(s),Attribute 5 Data,Attribute 5 Global
variation,TT-15-BUSILU-360ML,,publish,hidden,taxable,,outofstock,,0.74,,,,1320.00,,,TT-15-BUSILU,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-BUSILU,Burnt Sienna Luminosa,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-BURUMB-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4485.00,,,TT-15-BURUMB,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-BURUMB-110ML,,publish,hidden,taxable,,outofstock,,0.20,,,,370.00,,,TT-15-BURUMB,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-BURUMB-25ML,,publish,hidden,taxable,,instock,,0.04,,,,120.00,,,TT-15-BURUMB,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-BURUMB-360ML,,publish,hidden,taxable,,outofstock,,0.64,,,,1125.00,,,TT-15-BURUMB,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-BURUMB,Burnt Umber,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-BUUMCY-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4485.00,,,TT-15-BUUMCY,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-BUUMCY-110ML,,publish,hidden,taxable,,outofstock,,0.20,,,,370.00,,,TT-15-BUUMCY,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-BUUMCY-25ML,,publish,hidden,taxable,,instock,,0.04,,,,120.00,,,TT-15-BUUMCY,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-BUUMCY-360ML,,publish,hidden,taxable,,outofstock,,0.64,,,,1125.00,,,TT-15-BUUMCY,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-BUUMCY,Burnt Umber Cyprus,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-BUUMGE-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,7740.00,,,TT-15-BUUMGE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-BUUMGE-110ML,,publish,hidden,taxable,,outofstock,,0.25,,,,495.00,,,TT-15-BUUMGE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-BUUMGE-25ML,,publish,hidden,taxable,,instock,,0.06,,,,150.00,,,TT-15-BUUMGE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-BUUMGE-360ML,,publish,hidden,taxable,,outofstock,,0.82,,,,1505.00,,,TT-15-BUUMGE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-BUUMGE,Burnt Umber Gebrannt,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Amarillos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-BUUMRE-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4535.00,,,TT-15-BUUMRE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-BUUMRE-110ML,,publish,hidden,taxable,,outofstock,,0.20,,,,375.00,,,TT-15-BUUMRE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-BUUMRE-25ML,,publish,hidden,taxable,,instock,,0.04,,,,120.00,,,TT-15-BUUMRE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-BUUMRE-360ML,,publish,hidden,taxable,,outofstock,,0.64,,,,1135.00,,,TT-15-BUUMRE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-BUUMRE,Burnt Umber Red,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-BUUMRO-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4535.00,,,TT-15-BUUMRO,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-BUUMRO-110ML,,publish,hidden,taxable,,outofstock,,0.20,,,,375.00,,,TT-15-BUUMRO,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-BUUMRO-25ML,,publish,hidden,taxable,,instock,,0.04,,,,120.00,,,TT-15-BUUMRO,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-BUUMRO-360ML,,publish,hidden,taxable,,outofstock,,0.64,,,,1135.00,,,TT-15-BUUMRO,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-BUUMRO,Burnt Umber Rojizo,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CAADOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4815.00,,,TT-15-CAADOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CAADOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,265.00,,,TT-15-CAADOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CAADOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CAADOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CAADOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,810.00,,,TT-15-CAADOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CAADOX,Café Adobe Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Naranjas > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CACCOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4885.00,,,TT-15-CACCOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CACCOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,270.00,,,TT-15-CACCOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CACCOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CACCOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CACCOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,820.00,,,TT-15-CACCOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CACCOX,Café Cacao Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CACAOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4635.00,,,TT-15-CACAOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CACAOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,255.00,,,TT-15-CACAOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CACAOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CACAOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CACAOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,780.00,,,TT-15-CACAOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CACAOX,Café Caoba Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CACHOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4815.00,,,TT-15-CACHOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CACHOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,265.00,,,TT-15-CACHOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CACHOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CACHOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CACHOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,810.00,,,TT-15-CACHOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CACHOX,Café Chocolate Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CACLOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4885.00,,,TT-15-CACLOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CACLOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,270.00,,,TT-15-CACLOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CACLOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CACLOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CACLOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,820.00,,,TT-15-CACLOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CACLOX,Café Claro Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Naranjas > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CAEBOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4815.00,,,TT-15-CAEBOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CAEBOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,265.00,,,TT-15-CAEBOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CAEBOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CAEBOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CAEBOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,810.00,,,TT-15-CAEBOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CAEBOX,Café Ébano Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CAESOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4815.00,,,TT-15-CAESOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CAESOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,265.00,,,TT-15-CAESOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CAESOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CAESOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CAESOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,810.00,,,TT-15-CAESOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CAESOX,Café Especial Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Amarillos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CAOSOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4885.00,,,TT-15-CAOSOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CAOSOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,270.00,,,TT-15-CAOSOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CAOSOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CAOSOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CAOSOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,820.00,,,TT-15-CAOSOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CAOSOX,Café Oscuro Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CAROOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4885.00,,,TT-15-CAROOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CAROOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,270.00,,,TT-15-CAROOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CAROOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CAROOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CAROOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,820.00,,,TT-15-CAROOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CAROOX,Café Rosa Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Naranjas > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CATAOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4815.00,,,TT-15-CATAOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CATAOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,265.00,,,TT-15-CATAOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CATAOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CATAOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CATAOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,810.00,,,TT-15-CATAOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CATAOX,Café Tabaco Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Rojos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CATEOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,4885.00,,,TT-15-CATEOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CATEOX-110ML,,publish,hidden,taxable,,outofstock,,0.30,,,,270.00,,,TT-15-CATEOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CATEOX-25ML,,publish,hidden,taxable,,instock,,0.07,,,,95.00,,,TT-15-CATEOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CATEOX-360ML,,publish,hidden,taxable,,outofstock,,0.98,,,,820.00,,,TT-15-CATEOX,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CATEOX,Café Tepetate Óxido,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Amarillos > Sombras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CARALE-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,5510.00,,,TT-15-CARALE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CARALE-110ML,,publish,hidden,taxable,,outofstock,,0.13,,,,690.00,,,TT-15-CARALE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CARALE-25ML,,publish,hidden,taxable,,instock,,0.03,,,,195.00,,,TT-15-CARALE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CARALE-360ML,,publish,hidden,taxable,,outofstock,,0.42,,,,2095.00,,,TT-15-CARALE,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CARALE,Carmín Alemán,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Morados y Carmines > Óleos Morados y Carmines,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CARMOR-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,5165.00,,,TT-15-CARMOR,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CARMOR-110ML,,publish,hidden,taxable,,outofstock,,0.13,,,,640.00,,,TT-15-CARMOR,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CARMOR-25ML,,publish,hidden,taxable,,instock,,0.03,,,,185.00,,,TT-15-CARMOR,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CARMOR-360ML,,publish,hidden,taxable,,outofstock,,0.42,,,,1940.00,,,TT-15-CARMOR,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CARMOR,Carmín Morado,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Morados y Carmines > Óleos Morados y Carmines,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CARPIT-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,6160.00,,,TT-15-CARPIT,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-15-CARPIT-110ML,,publish,hidden,taxable,,outofstock,,0.13,,,,745.00,,,TT-15-CARPIT,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,110 ml,0|1|1,0,,,,
variation,TT-15-CARPIT-25ML,,publish,hidden,taxable,,instock,,0.03,,,,210.00,,,TT-15-CARPIT,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,25 ml,0|1|1,0,,,,
variation,TT-15-CARPIT-360ML,,publish,hidden,taxable,,outofstock,,0.43,,,,2265.00,,,TT-15-CARPIT,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,360 ml,0|1|1,0,,,,
variable,TT-15-CARPIT,Carmín Pitaya,publish,visible,taxable,,,,,,,,,Óleos Profesionales > Morados y Carmines > Óleos Morados y Carmines,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-15-CARSAN-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,6160.00,,,TT-15-CARSAN,,,,F_ClaveProdServ,60121213,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
